,target_URL,score,keywords,comment_avg
29,https://item.jd.com/100015071303.html,93%,"佩戴舒适(147)/
十分舒服(144)/
做工精细(85)/
简单方便(83)/
音质清晰(71)/
毫无杂音(53)/
极其好用(47)/
十分好用(46)/
声音清晰(41)/
毫无延迟(12)/
连接迅速(9)/
蓝牙连接快(7)/",0.732484892
30,https://item.jd.com/10063059287465.html,93%,"十分舒服(15)/
佩戴舒适(14)/
耳朵不疼(9)/
颜值够高(8)/
简单方便(7)/
做工精细(7)/
十分好用(6)/
音质俱佳(5)/
十分漂亮(4)/
颜色好看(1)/
蓝牙连接快(1)/
毫无色差(1)/",0.732026539
31,https://item.jd.com/100030539769.html,93%,"十分舒服(20)/
十分好用(18)/
佩戴舒适(15)/
音质俱佳(10)/
音质清晰(7)/
简单方便(7)/
功能强大(5)/
结实耐用(5)/
连接稳定(2)/
做工精细(2)/
毫无色差(2)/
颜色纯正(1)/",0.728651446
32,https://item.jd.com/100031589756.html,97%,"十分舒服(3214)/
佩戴舒适(3165)/
颜值够高(1418)/
简单方便(1246)/
做工精细(1221)/
十分漂亮(839)/
音质清晰(805)/
十分好用(618)/
毫无杂音(531)/
反应灵敏(285)/
毫无延迟(258)/
蓝牙连接快(251)/",0.728439168
33,https://item.jd.com/100036791856.html,97%,"佩戴舒适(756)/
十分舒服(731)/
做工精细(451)/
简单方便(312)/
颜值够高(290)/
降噪极佳(281)/
十分漂亮(213)/
十分好用(157)/
音质清晰(155)/
反应灵敏(61)/
毫无延迟(45)/
灵敏度强(42)/",0.73229352
34,https://item.jd.com/100036444868.html,94%,"颜值够高(51)/
十分舒服(43)/
佩戴舒适(27)/
做工精细(27)/
十分漂亮(26)/
简单方便(23)/
十分好看(18)/
音质俱佳(17)/
十分好用(11)/
反应灵敏(11)/
毫无延迟(5)/
蓝牙连接快(2)/",0.733109651
35,https://item.jd.com/5779012.html,98%,"音质清晰(70)/
十分舒服(63)/
佩戴舒适(56)/
做工精细(56)/
简单方便(51)/
极其好用(50)/
十分好用(46)/
毫无杂音(35)/
声音清晰(24)/
颜色纯正(3)/
毫无延迟(3)/
毫无色差(1)/",0.73387132
36,https://item.jd.com/100038370712.html,93%,"十分舒服(66)/
佩戴舒适(44)/
简单方便(30)/
音质清晰(24)/
做工精细(19)/
不易掉落(12)/
毫无杂音(12)/
十分好用(11)/
十分漂亮(11)/
毫无延迟(4)/
毫无卡顿(3)/
连接迅速(3)/",0.734950604
37,https://item.jd.com/100006008905.html,97%,"佩戴舒适(915)/
十分舒服(786)/
音质清晰(596)/
做工精细(557)/
毫无杂音(247)/
外观漂亮(195)/
不易夹耳(187)/
声音清晰(187)/
简单方便(89)/
链接顺畅(11)/
反应灵敏(10)/
毫无卡顿(8)/",0.736399306
38,https://item.jd.com/739101.html,97%,"佩戴舒适(67)/
十分舒服(62)/
十分好用(33)/
音质清晰(32)/
做工精细(26)/
简单方便(23)/
耳朵不疼(20)/
音质俱佳(18)/
极其好用(18)/
毫无延迟(4)/
白色好看(3)/
兼容性强(3)/",0.738248305
39,https://item.jd.com/3494451.html,97%,"十分舒服(305)/
十分好用(227)/
简单方便(176)/
音质清晰(171)/
佩戴舒适(165)/
音质俱佳(162)/
极其好用(136)/
做工精细(124)/
毫无杂音(117)/
毫无延迟(62)/
颜色纯正(9)/
传输稳定(8)/",0.737204944
40,https://item.jd.com/100011944809.html,96%,"十分舒服(610)/
佩戴舒适(508)/
降噪极佳(215)/
做工精细(164)/
简单方便(123)/
不易夹头(86)/
颜值够高(86)/
音质清晰(65)/
十分好用(63)/
颜色好看(31)/
毫无延迟(25)/
连接稳定(18)/",0.738438397
41,https://item.jd.com/100013764987.html,93%,"十分舒服(25)/
佩戴舒适(23)/
音质清晰(14)/
声音清晰(14)/
做工精细(12)/
十分好用(11)/
毫无杂音(8)/
颜值够高(7)/
高端大气(6)/
颜色好看(2)/
颜色鲜艳(1)/
毫无卡顿(1)/",0.735103363
42,https://item.jd.com/100022922003.html,95%,"佩戴舒适(189)/
十分舒服(187)/
做工精细(109)/
简单方便(95)/
降噪极佳(95)/
音质清晰(80)/
十分好用(66)/
十分漂亮(60)/
颜值够高(58)/
毫无延迟(15)/
连接迅速(11)/
蓝牙连接快(9)/",0.737703948
43,https://item.jd.com/7124725.html,95%,"十分舒服(64)/
佩戴舒适(46)/
做工精细(24)/
音质清晰(20)/
质感一流(19)/
颜值够高(17)/
十分好用(14)/
极其好用(13)/
声音清晰(11)/
毫无延迟(2)/
颜色好看(1)/
颜色漂亮(1)/",0.737758267
44,https://item.jd.com/10062428212262.html,95%,"佩戴舒适(118)/
音质清晰(118)/
十分舒服(91)/
做工精细(64)/
外观漂亮(33)/
简单方便(26)/
毫无杂音(26)/
十分漂亮(22)/
声音清晰(18)/
颜色好看(6)/
连接稳定(3)/
反应灵敏(3)/",0.740229008
45,https://item.jd.com/10060463258288.html,96%,"音质清晰(117)/
佩戴舒适(40)/
做工精细(37)/
十分舒服(30)/
小巧精致(24)/
十分好用(23)/
毫无杂音(16)/
连接稳定(11)/
极其好用(11)/
十分漂亮(11)/
颜色漂亮(5)/
反应灵敏(5)/",0.741691222
46,https://item.jd.com/100025230223.html,98%,"音质清晰(6)/
佩戴舒适(4)/
做工精细(3)/
极其好用(3)/
简单方便(2)/
力度十足(2)/
毫无延迟(2)/
声音清晰(2)/
还原度高(1)/
毫无杂音(1)/",0.741181641
47,https://item.jd.com/100015347651.html,96%,"十分舒服(522)/
佩戴舒适(464)/
降噪极佳(451)/
简单方便(317)/
做工精细(292)/
十分好用(276)/
音质俱佳(156)/
世界清净(145)/
颜值够高(108)/
反应灵敏(83)/
自然流畅(25)/
蓝牙连接快(23)/",0.741366496
48,https://item.jd.com/1324808.html,96%,"十分舒服(9)/
佩戴舒适(5)/
简单方便(4)/
做工精细(3)/
耳朵舒服(3)/
十分好用(3)/
不伤耳朵(3)/
声音清晰(2)/
颜值够高(2)/",0.742218051
49,https://item.jd.com/10030082192543.html,98%,"十分舒服(92)/
简单方便(90)/
音质清晰(89)/
佩戴舒适(81)/
做工精细(58)/
十分好用(55)/
极其好用(46)/
毫无杂音(45)/
音质俱佳(37)/
灵敏度强(8)/
蓝牙连接快(7)/
连接迅速(7)/",0.741437052
50,https://item.jd.com/10058178998302.html,99%,"佩戴舒适(36)/
十分舒服(34)/
音质清晰(28)/
简单方便(25)/
耳朵不疼(14)/
十分好用(13)/
毫无杂音(13)/
做工精细(12)/
声音清晰(12)/
颜色好看(3)/
连接稳定(3)/
灵敏度强(2)/",0.742132187
51,https://item.jd.com/100026405184.html,96%,"佩戴舒适(317)/
十分舒服(304)/
简单方便(235)/
音质清晰(194)/
做工精细(162)/
十分好用(137)/
极其好用(112)/
毫无杂音(103)/
声音清晰(93)/
反应灵敏(58)/
连接稳定(54)/
连接迅速(49)/",0.74243334
52,https://item.jd.com/5168840.html,94%,"十分舒服(525)/
佩戴舒适(375)/
简单方便(195)/
音质清晰(190)/
做工精细(187)/
蓝牙连接快(61)/
声音清晰(60)/
外观漂亮(55)/
十分漂亮(52)/
毫无杂音(52)/
灵敏度强(48)/
信号稳定(40)/",0.744600135
53,https://item.jd.com/71174428017.html,95%,"十分舒服(280)/
佩戴舒适(251)/
做工精细(158)/
音质清晰(149)/
毫无杂音(144)/
十分好用(91)/
声音清晰(63)/
十分漂亮(63)/
简单方便(45)/
颜色纯正(13)/
颜色好看(12)/
可能调节(7)/",0.742331648
54,https://item.jd.com/100029705376.html,95%,"线长适宜(104)/
音质清晰(41)/
十分舒服(36)/
声音清晰(34)/
极其好用(33)/
十分好用(29)/
佩戴舒适(25)/
毫无杂音(25)/
做工精细(21)/
灵敏度强(5)/
黑色耐脏(2)/
颜色明亮(1)/",0.740956543
55,https://item.jd.com/10051575528018.html,98%,"十分舒服(73)/
佩戴舒适(53)/
颜值够高(47)/
做工精细(46)/
毫无杂音(39)/
音质清晰(38)/
十分漂亮(30)/
十分好看(22)/
简单方便(21)/
毫无延迟(10)/
连接稳定(6)/
白色好看(4)/",0.74150115
56,https://item.jd.com/10035630959706.html,94%,"佩戴舒适(370)/
十分舒服(366)/
音质清晰(302)/
做工精细(287)/
毫无杂音(160)/
十分好用(139)/
音质俱佳(133)/
简单方便(126)/
十分漂亮(105)/
毫无延迟(17)/
蓝牙连接快(13)/
连接稳定(12)/",0.741952927
57,https://item.jd.com/100005982238.html,94%,"十分舒服(44)/
佩戴舒适(23)/
音质清晰(11)/
不易夹耳(11)/
不夹耳朵(11)/
声音清晰(10)/
十分好用(9)/
做工精细(7)/
简单方便(6)/
颜色好看(1)/
反应灵敏(1)/
识别率高(1)/",0.741844614
58,https://item.jd.com/100025230013.html,98%,"音质清晰(15)/
做工精细(15)/
极其好用(11)/
结实耐用(11)/
佩戴舒适(7)/
十分舒服(7)/
足够使用(6)/
毫无杂音(6)/
外观精美(5)/
灵敏度强(2)/
白色好看(1)/
自然流畅(1)/",0.743809902
59,https://item.jd.com/100021128124.html,95%,"做工精细(63)/
音质清晰(49)/
佩戴舒适(47)/
十分舒服(37)/
毫无杂音(17)/
外观漂亮(14)/
颜值够高(14)/
简单方便(12)/
音质俱佳(11)/
颜色纯正(5)/
颜色好看(4)/
不会断续(2)/",0.745617433
60,https://item.jd.com/100023503598.html,90%,"音质清晰(4)/
毫无卡顿(2)/
十分好用(2)/
声音清晰(2)/
十分舒服(2)/
外观漂亮(1)/
音质俱佳(1)/
跑步不易掉(1)/
高档大气(1)/",0.740843485
61,https://item.jd.com/152026.html,95%,"十分舒服(59)/
佩戴舒适(51)/
音质清晰(47)/
颜值够高(38)/
简单方便(33)/
声音清晰(32)/
十分好用(29)/
十分漂亮(29)/
做工精细(20)/
颜色好看(4)/
颜色漂亮(3)/
毫无卡顿(1)/",0.741613956
62,https://item.jd.com/100002466873.html,94%,"十分舒服(94)/
简单方便(65)/
佩戴舒适(60)/
做工精细(47)/
音质清晰(45)/
十分好用(39)/
音质俱佳(32)/
极其好用(31)/
颜值够高(29)/
蓝牙连接快(7)/
毫无延迟(6)/
颜色好看(5)/",0.742656019
63,https://item.jd.com/100038791109.html,92%,"佩戴舒适(52)/
做工精细(39)/
十分舒服(38)/
质感一流(16)/
音质清晰(15)/
声音清晰(12)/
低音强劲(12)/
颜值够高(11)/
十分漂亮(10)/
连接迅速(6)/
黑色酷炫(2)/
黑色有质感(2)/",0.742775335
64,https://item.jd.com/42783121557.html,94%,"十分舒服(1067)/
佩戴舒适(594)/
做工精细(336)/
毫无杂音(318)/
十分漂亮(247)/
音质清晰(234)/
十分好用(207)/
十分好看(194)/
质感一流(113)/
颜色好看(100)/
颜色纯正(26)/
颜色漂亮(26)/",0.744023664
65,https://item.jd.com/100004288229.html,93%,"十分舒服(25)/
佩戴舒适(18)/
音质清晰(12)/
极其好用(12)/
十分好用(10)/
做工精细(9)/
音质俱佳(9)/
颜值够高(8)/
外观精致(5)/
毫无延迟(2)/
颜色好看(1)/
颜色漂亮(1)/",0.743030896
66,https://item.jd.com/100041983749.html,96%,"佩戴舒适(66)/
十分舒服(51)/
做工精细(20)/
十分漂亮(17)/
音质清晰(15)/
质感一流(15)/
十分好看(10)/
声音清晰(10)/
颜值够高(10)/
连接迅速(5)/
信号稳定(2)/
连接蓝牙快(2)/",0.742719994
67,https://item.jd.com/100038420742.html,96%,"十分舒服(13)/
音质清晰(7)/
结实耐用(7)/
毫无杂音(6)/
做工精细(5)/
十分好用(4)/
尺寸合适(4)/
十分漂亮(4)/
声音清晰(4)/
可能调节(3)/
可调节音量(3)/
颜色纯正(2)/",0.742634956
68,https://item.jd.com/100004325476.html,97%,"十分舒服(901)/
佩戴舒适(828)/
简单方便(700)/
做工精细(442)/
十分好用(405)/
音质清晰(231)/
极其好用(213)/
反应灵敏(175)/
音质俱佳(170)/
十分漂亮(165)/
毫无卡顿(99)/
灵敏度强(61)/",0.743596196
69,https://item.jd.com/100026474036.html,95%,"十分舒服(84)/
佩戴舒适(76)/
做工精细(57)/
简单方便(49)/
颜值够高(47)/
十分好用(39)/
音质清晰(38)/
毫无杂音(36)/
极其好用(28)/
反应灵敏(25)/
毫无延迟(17)/
连接迅速(12)/",0.745007856
70,https://item.jd.com/100037379477.html,94%,"佩戴舒适(143)/
十分舒服(109)/
做工精细(74)/
降噪极佳(57)/
质感一流(54)/
音质清晰(48)/
颜值够高(43)/
外观漂亮(37)/
十分漂亮(37)/
颜色漂亮(8)/
颜色好看(6)/
反应灵敏(4)/",0.747443462
71,https://item.jd.com/100032329082.html,98%,"十分舒服(671)/
颜值够高(401)/
佩戴舒适(394)/
毫无杂音(323)/
做工精细(266)/
简单方便(218)/
十分漂亮(187)/
音质清晰(180)/
音质俱佳(123)/
灵敏度强(118)/
反应灵敏(89)/
毫无延迟(68)/",0.748728716
72,https://item.jd.com/100008967227.html,95%,"简单方便(50)/
佩戴舒适(44)/
十分舒服(40)/
做工精细(32)/
音质清晰(29)/
十分好用(18)/
毫无杂音(18)/
结实耐用(18)/
不易掉落(13)/
连接稳定(3)/
毫无延迟(3)/
蓝牙连接快(2)/",0.749380043
73,https://item.jd.com/100039518042.html,95%,"佩戴舒适(311)/
十分舒服(280)/
质感一流(179)/
做工精细(137)/
颜值够高(80)/
降噪极佳(79)/
音质清晰(62)/
十分好用(60)/
十分漂亮(56)/
连接稳定(20)/
反应灵敏(18)/
灵敏度强(18)/",0.749851934
74,https://item.jd.com/100017273022.html,94%,"十分舒服(5)/
佩戴舒适(3)/
外观漂亮(3)/
听感舒服(2)/
简单方便(2)/
音质清晰(2)/
十分漂亮(2)/
质量极佳(1)/
做工精细(1)/",0.749441758
75,https://item.jd.com/100022390242.html,93%,"简单方便(45)/
十分舒服(42)/
佩戴舒适(37)/
音质清晰(27)/
耳朵不疼(26)/
极其好用(21)/
声音清晰(13)/
做工精细(12)/
颜值够高(11)/
蓝牙连接快(3)/
灵敏度强(2)/
反应灵敏(1)/",0.748053645
76,https://item.jd.com/100036015119.html,93%,"佩戴舒适(6)/
简单方便(6)/
做工精细(6)/
十分舒服(6)/
十分好用(4)/
音质清晰(3)/
耳朵不疼(3)/
实物美丽(3)/
使用良好(3)/
颜色好看(1)/",0.748018655
77,https://item.jd.com/3999015.html,96%,"音质清晰(16)/
做工精细(15)/
十分舒服(13)/
简单方便(11)/
十分好用(11)/
佩戴舒适(8)/
结实耐用(8)/
极其好用(7)/
声音清晰(7)/
颜色纯正(1)/
反应灵敏(1)/
黑色耐脏(1)/",0.746256938
78,https://item.jd.com/10021393118139.html,94%,"十分舒服(223)/
音质清晰(189)/
佩戴舒适(177)/
做工精细(145)/
毫无杂音(131)/
简单方便(130)/
十分好用(118)/
十分漂亮(107)/
极其好用(87)/
毫无延迟(30)/
灵敏度强(16)/
连接稳定(11)/",0.74520568
79,https://item.jd.com/100040239405.html,97%,"佩戴舒适(36)/
音质清晰(35)/
十分舒服(31)/
毫无杂音(25)/
做工精细(19)/
外观漂亮(14)/
声音清晰(13)/
使用舒适(7)/
简单方便(6)/
颜色漂亮(2)/
毫无延迟(2)/
灵敏度强(2)/",0.746472416
80,https://item.jd.com/100012969929.html,94%,"十分舒服(299)/
佩戴舒适(277)/
简单方便(203)/
音质清晰(185)/
做工精细(157)/
毫无杂音(135)/
十分好用(133)/
极其好用(77)/
音质俱佳(72)/
反应灵敏(56)/
蓝牙连接快(33)/
毫无延迟(17)/",0.746667648
81,https://item.jd.com/100039758693.html,91%,"音质清晰(28)/
十分舒服(20)/
佩戴舒适(19)/
简单方便(14)/
做工精细(14)/
声音清晰(12)/
毫无杂音(11)/
十分好用(8)/
十分漂亮(8)/
不会断连(4)/
信号稳定(3)/
不会断续(3)/",0.74443523
82,https://item.jd.com/100024602264.html,88%,"毫无杂音(271)/
十分舒服(263)/
做工精细(228)/
佩戴舒适(202)/
简单方便(156)/
舒适度佳(90)/
十分漂亮(86)/
十分好用(80)/
音质清晰(71)/
灵敏度强(16)/
毫无延迟(12)/
连接迅速(11)/",0.740963221
83,https://item.jd.com/100034992453.html,94%,"佩戴舒适(44)/
音质清晰(41)/
十分舒服(39)/
做工精细(28)/
毫无杂音(27)/
简单方便(18)/
十分漂亮(16)/
颜值够高(16)/
外观漂亮(14)/
蓝牙连接快(4)/
连接稳定(2)/
毫无延迟(2)/",0.740804871
84,https://item.jd.com/100024531814.html,97%,"十分舒服(7)/
颜值够高(7)/
简单方便(6)/
佩戴舒适(5)/
做工精细(3)/
十分漂亮(3)/
颜色好看(2)/
音质清晰(2)/
声音清晰(2)/
毫无杂音(2)/
颜色鲜艳(1)/
蓝牙连接快(1)/",0.74115252
85,https://item.jd.com/100030412853.html,96%,"佩戴舒适(149)/
十分舒服(133)/
做工精细(96)/
简单方便(84)/
音质清晰(68)/
十分好用(55)/
毫无杂音(45)/
颜值够高(42)/
极其好用(35)/
毫无延迟(17)/
连接稳定(16)/
连接迅速(14)/",0.742083391
86,https://item.jd.com/100022867417.html,96%,"佩戴舒适(150)/
十分舒服(140)/
质感一流(85)/
做工精细(63)/
十分好用(45)/
颜值够高(44)/
音质清晰(34)/
极其好用(32)/
十分漂亮(29)/
连接迅速(21)/
颜色好看(12)/
连接稳定(12)/",0.74296107
87,https://item.jd.com/100021980838.html,95%,"佩戴舒适(182)/
十分舒服(150)/
做工精细(107)/
质感一流(104)/
音质俱佳(70)/
十分漂亮(63)/
降噪极佳(56)/
颜值够高(50)/
十分好用(40)/
灵敏度强(13)/
连接稳定(12)/
不会断连(5)/",0.742326797
88,https://item.jd.com/100032619380.html,95%,"佩戴舒适(6)/
简单方便(6)/
毫无杂音(4)/
不易掉落(3)/
十分舒服(3)/
声音响亮(2)/
结实耐用(2)/
音质俱佳(1)/",0.740921916
89,https://item.jd.com/100009722547.html,95%,"音质清晰(11)/
声音清晰(11)/
简单方便(10)/
做工精细(8)/
使用良好(7)/
毫无杂音(6)/
十分好用(5)/
十分舒服(5)/
外观漂亮(4)/
无断续现象(4)/
颜色不错(1)/",0.742048682
90,https://item.jd.com/10063960804865.html,97%,"佩戴舒适(31)/
十分舒服(28)/
音质清晰(10)/
简单方便(7)/
音质俱佳(6)/
十分好用(5)/
十分漂亮(5)/
毫无杂音(5)/
做工精细(2)/
毫无延迟(1)/
可自动连接(1)/
做工仔细(1)/",0.741726831
91,https://item.jd.com/100014109373.html,96%,"简单方便(53)/
十分舒服(50)/
音质清晰(38)/
佩戴舒适(37)/
做工精细(33)/
颜色好看(30)/
十分漂亮(26)/
十分好用(25)/
颜值够高(24)/
音质俱佳(21)/
颜色漂亮(19)/
颜色纯正(11)/",0.741746601
92,https://item.jd.com/100026201427.html,94%,"十分舒服(26)/
佩戴舒适(25)/
简单方便(16)/
十分好用(10)/
做工精细(9)/
牢固稳当(8)/
音质清晰(7)/
毫无漏音(6)/
毫无杂音(6)/
颜色纯正(3)/
红色纯正(3)/
连接稳定(1)/",0.742215109
93,https://item.jd.com/2364912.html,96%,"音质清晰(14)/
做工精细(13)/
简单方便(10)/
十分舒服(10)/
结实耐用(10)/
极其好用(8)/
十分漂亮(8)/
佩戴舒适(7)/
毫无异味(6)/
颜色鲜艳(1)/",0.741437455
94,https://item.jd.com/100007003131.html,92%,"音质清晰(71)/
佩戴舒适(59)/
十分舒服(58)/
简单方便(40)/
声音清晰(37)/
做工精细(23)/
毫无杂音(20)/
十分好用(17)/
十分漂亮(14)/
蓝牙传输稳(3)/
传输稳定(3)/
蓝牙连接快(2)/",0.741826343
95,https://item.jd.com/100038004395.html,96%,"佩戴舒适(103)/
十分舒服(100)/
做工精细(59)/
十分好用(45)/
音质俱佳(45)/
简单方便(44)/
反应灵敏(27)/
极其好用(22)/
音质清晰(21)/
颜值够高(19)/
连接迅速(6)/
灵敏度强(4)/",0.741810465
96,https://item.jd.com/5064634.html,96%,"音质清晰(7)/
做工精细(5)/
颜色鲜艳(3)/
高端大气(3)/
十分漂亮(3)/
使用良好(3)/
颜色好看(2)/
外观好看(2)/
极其好用(2)/
声音清晰(2)/
结实耐用(2)/
颜色纯正(1)/",0.740796846
97,https://item.jd.com/100009644414.html,94%,"简单方便(52)/
颜值够高(45)/
颜色好看(44)/
十分舒服(41)/
十分漂亮(37)/
佩戴舒适(35)/
音质清晰(28)/
做工精细(23)/
颜色漂亮(20)/
不易掉落(16)/
十分好用(14)/
颜色不错(13)/",0.741471576
98,https://item.jd.com/100023650722.html,92%,"十分舒服(143)/
佩戴舒适(109)/
颜值够高(102)/
做工精细(83)/
质感一流(79)/
降噪极佳(42)/
十分漂亮(32)/
十分好用(29)/
音质俱佳(23)/
连接迅速(11)/
毫无延迟(6)/
颜色好看(4)/",0.741947992
99,https://item.jd.com/100038420726.html,96%,"音质清晰(9)/
声音清晰(7)/
佩戴舒适(5)/
简单方便(5)/
毫无杂音(5)/
做工精细(4)/
不易夹耳(3)/
小巧轻便(3)/
十分舒服(3)/",0.741766734
100,https://item.jd.com/100023002807.html,96%,"十分舒服(85)/
佩戴舒适(63)/
颜值够高(36)/
做工精细(33)/
音质清晰(31)/
简单方便(23)/
十分漂亮(20)/
毫无杂音(20)/
音质俱佳(13)/
蓝牙连接快(9)/
毫无延迟(6)/
连接稳定(3)/",0.742788911
101,https://item.jd.com/100023344366.html,91%,"十分舒服(52)/
外表炫酷(38)/
佩戴舒适(37)/
做工精细(37)/
十分酷炫(29)/
毫无延迟(28)/
十分好用(27)/
十分漂亮(25)/
颜值够高(22)/
音质俱佳(20)/
蓝牙连接快(5)/
灵敏度强(5)/",0.742432511
102,https://item.jd.com/100025230003.html,98%,"音质清晰(16)/
简单方便(13)/
声音清晰(12)/
十分好用(9)/
十分舒服(9)/
佩戴舒适(6)/
音质俱佳(6)/
结实耐用(4)/
做工精细(3)/
毫无延迟(1)/
灵敏度强(1)/
外观无色差(1)/",0.741674316
103,https://item.jd.com/100010511279.html,93%,"简单方便(5)/
音质清晰(5)/
做工精细(5)/
佩戴舒适(4)/
毫无杂音(4)/
声音清晰(3)/
体感舒适(2)/
十分舒服(2)/
款式好看(2)/
颜色纯正(1)/",0.740513623
104,https://item.jd.com/100041802827.html,89%,"外观好看(2)/
十分舒服(2)/
使用良好(2)/
颜值够高(2)/
声音悦耳(1)/
十分好看(1)/
蓝牙连接快(1)/
做工精细(1)/
十分漂亮(1)/
外观简洁(1)/
连接蓝牙快(1)/",0.739396
105,https://item.jd.com/100032390901.html,98%,"十分舒服(411)/
佩戴舒适(339)/
做工精细(223)/
音质清晰(153)/
简单方便(149)/
颜值够高(124)/
十分漂亮(122)/
十分好用(93)/
毫无杂音(82)/
灵敏度强(35)/
毫无延迟(24)/
连接迅速(24)/",0.739333576
106,https://item.jd.com/100009644416.html,93%,"十分舒服(77)/
佩戴舒适(75)/
简单方便(67)/
音质清晰(58)/
十分好用(47)/
做工精细(46)/
毫无杂音(45)/
声音清晰(40)/
十分漂亮(21)/
毫无延迟(9)/
灵敏度强(6)/
连接迅速(4)/",0.739448369
107,https://item.jd.com/100018665937.html,93%,"十分舒服(85)/
佩戴舒适(53)/
简单方便(42)/
毫无延迟(41)/
十分好用(32)/
不易夹头(24)/
颜值够高(10)/
音质俱佳(9)/
做工精细(8)/
毫无杂音(8)/
毫无卡顿(3)/
连接迅速(2)/",0.73912653
108,https://item.jd.com/71266752080.html,96%,"音质清晰(29)/
十分舒服(27)/
佩戴舒适(22)/
做工精细(16)/
极其好用(16)/
毫无漏音(13)/
结实耐用(12)/
毫无杂音(11)/
简单方便(10)/
毫无延迟(2)/
反应灵敏(2)/
可能调节(1)/",0.739595194
109,https://item.jd.com/100024313146.html,97%,"十分舒服(283)/
佩戴舒适(219)/
十分漂亮(188)/
颜值够高(188)/
做工精细(163)/
简单方便(157)/
音质清晰(128)/
颜色好看(92)/
毫无杂音(90)/
十分好看(84)/
颜色漂亮(61)/
灵敏度强(31)/",0.739607257
110,https://item.jd.com/100013427279.html,92%,"简单方便(30)/
佩戴舒适(26)/
十分舒服(25)/
做工精细(21)/
音质清晰(14)/
十分好用(14)/
十分漂亮(11)/
颜值够高(10)/
毫无杂音(9)/
蓝牙连接快(6)/
连接迅速(4)/
灵敏度强(3)/",0.738042202
111,https://item.jd.com/10055612546864.html,91%,"十分舒服(25)/
简单方便(19)/
音质清晰(14)/
佩戴舒适(13)/
做工精细(9)/
十分好用(9)/
声音清晰(8)/
舒适度佳(5)/
毫无杂音(4)/
毫无卡顿(1)/
蓝牙连接快(1)/
连接蓝牙快(1)/",0.737000093
112,https://item.jd.com/100020579308.html,92%,"十分舒服(181)/
佩戴舒适(154)/
做工精细(95)/
降噪极佳(89)/
简单方便(70)/
十分好用(68)/
音质清晰(55)/
十分漂亮(54)/
颜值够高(53)/
灵敏度强(17)/
蓝牙连接快(9)/
反应灵敏(5)/",0.736989348
113,https://item.jd.com/10056729620092.html,85%,"毫无杂音(147)/
音质清晰(109)/
简单方便(107)/
十分舒服(100)/
佩戴舒适(70)/
声音清晰(69)/
牢固稳当(34)/
十分好用(33)/
做工精细(30)/
毫无延迟(30)/
蓝牙连接快(22)/
毫无卡顿(22)/",0.735753758
114,https://item.jd.com/100010504158.html,93%,"佩戴舒适(20)/
十分好用(13)/
十分舒服(13)/
简单方便(12)/
音质清晰(12)/
声音清晰(11)/
极其好用(10)/
做工精细(9)/
毫无杂音(9)/
颜色好看(2)/
黑色耐脏(1)/",0.735004111
115,https://item.jd.com/100020616406.html,91%,"简单方便(38)/
音质清晰(38)/
做工精细(37)/
佩戴舒适(31)/
十分舒服(27)/
音质俱佳(24)/
声音清晰(20)/
极其好用(18)/
十分好用(14)/
颜色纯正(6)/
蓝牙连接快(4)/
灵敏度强(4)/",0.731511464
116,https://item.jd.com/10021032932786.html,93%,"佩戴舒适(504)/
做工精细(466)/
十分舒服(423)/
音质清晰(404)/
毫无杂音(259)/
声音清晰(105)/
简单方便(92)/
外观漂亮(62)/
耳朵不疼(51)/
灵敏度强(20)/
信号稳定(14)/
反应灵敏(11)/",0.730123206
117,https://item.jd.com/10061975445774.html,94%,"毫无杂音(189)/
十分舒服(117)/
佩戴舒适(96)/
质感一流(82)/
做工精细(77)/
结实耐用(59)/
音质清晰(55)/
声音清晰(29)/
耳朵不疼(26)/
毫无卡顿(9)/
灵敏度强(7)/
连接迅速(5)/",0.729150765
118,https://item.jd.com/59157854472.html,96%,"倍感舒适(34)/
十分大气(14)/
声音清亮(11)/
做工一流(10)/
质量上乘(9)/
炫酷十足(8)/
方便快捷(5)/
功能齐全(3)/
灵敏度佳(2)/
手感一流(2)/
手感十足(2)/",0.728791803
119,https://item.jd.com/100017786994.html,94%,"十分舒服(178)/
简单方便(156)/
佩戴舒适(154)/
音质清晰(134)/
做工精细(99)/
十分好用(77)/
毫无杂音(76)/
极其好用(63)/
颜值够高(58)/
灵敏度强(28)/
毫无延迟(27)/
蓝牙连接快(16)/",0.728660623
120,https://item.jd.com/100017737716.html,95%,"十分舒服(29)/
做工精细(22)/
穿戴舒服(13)/
毫无色差(10)/
反应灵敏(8)/
面料舒适(7)/
款式时尚(6)/
十分漂亮(6)/
毫无异味(6)/
款式好看(6)/
结实耐用(5)/
颜色纯正(3)/",0.728715773
121,https://item.jd.com/100009127589.html,94%,"十分舒服(463)/
佩戴舒适(423)/
质感一流(291)/
做工精细(243)/
颜值够高(231)/
音质清晰(180)/
十分好用(160)/
十分漂亮(135)/
极其好用(134)/
灵敏度强(40)/
连接稳定(37)/
颜色好看(34)/",0.728766611
122,https://item.jd.com/100017753572.html,92%,"毫无杂音(3)/
佩戴舒适(2)/
简单方便(2)/
音质俱佳(2)/
音质清晰(1)/
毫无卡顿(1)/
不卡耳朵(1)/
运行顺畅(1)/
反应灵敏(1)/
极其好用(1)/
十分舒服(1)/",0.728686971
